vowel_count,length,tty,name,rxcui
7,22,BN,Neo-Synephrine 12 Hour,218667
7,22,BN,Prevident Dental Rinse,352917
7,22,BN,Scalpicin Scalp Relief,723775
7,22,BN,Tylenol Severe Allergy,346199
7,22,BN,Viactiv Calcium Plus D,1244926
7,21,IN,1-glyceryl monooleate,1426374
7,21,IN,acetyl hexapeptide-49,1798383
7,21,IN,Arthrospira platensis,1321355
7,21,IN,Asian ginseng extract,1370774
7,21,IN,Beta vulgaris extract,1368205
7,21,IN,bismuth subsalicylate,19478
7,21,IN,calcium polycarbophil,20063
7,21,IN,calcium pyrophosphate,1362901
7,21,IN,Canada balsam extract,1372000
7,21,IN,corn silk preparation,283677
7,21,IN,cucumber seed extract,1307733
7,21,IN,diethylhexyl sebacate,1426781
7,21,IN,ferric carboxymaltose,1433693
7,21,IN,hexamethylindanopyran,1314281
7,21,IN,hydrogenated palm oil,1307676
7,21,IN,"insulin aspart, human",51428
7,21,IN,lemon myrtle leaf oil,1661434
7,21,IN,m-aminobenzyl alcohol,2359264
7,21,IN,manganese cation (2+),1546272
7,21,IN,octyldodecyl behenate,1540878
7,21,IN,octyldodecyl stearate,1314208
7,21,IN,orange pollen extract,897403
7,21,IN,peginterferon alfa-2b,253453
7,21,IN,phenolsulfonphthalein,8141
7,21,IN,Primula veris extract,1311310
7,21,IN,tridecyl trimellitate,1426289
7,21,IN,trypan blue free acid,1726081
7,21,IN,Yucca schidigera stem,2376938
7,21,MIN,benzocaine / glycerin,1007312
7,21,MIN,dimethicone / menthol,978140
7,21,MIN,glipizide / metformin,352381
7,21,MIN,morphine / naltrexone,866331
7,21,MIN,nebivolol / valsartan,1798280
7,21,BN,Human Albumin Grifols,603571
7,21,BN,Mederma Advanced Scar,1442088
7,21,BN,Scalpicin Itch Relief,1039270
7,21,BN,Summers Eve Anti-Itch,606239
7,21,BN,Surfak Stool Softener,220130
7,20,IN,acetyl hexapeptide-8,1314329
7,20,IN,acetyl octapeptide-3,1313046
7,20,IN,cetyl ethylhexanoate,1306178
7,20,IN,cholestyramine resin,2447
7,20,IN,chondroitin sulfates,2473
7,20,IN,Cnidium seed extract,1309361
7,20,IN,cuminyl acetaldehyde,2378840
7,20,IN,diethylhexyl adipate,1306945
7,20,IN,dimethyl palmitamine,1312987
7,20,IN,English lavender oil,2168411
7,20,IN,ferrous bisglycinate,1102188
7,20,IN,fluoroestradiol F-18,2372221
7,20,IN,glyceryl isostearate,1311695
7,20,IN,glyceryl ricinoleate,1427077
7,20,IN,hypophosphorous acid,1423684
7,20,IN,indium cation In-111,1546281
7,20,IN,Jammu lemongrass oil,2374551
7,20,IN,octyltriethoxysilane,1310586
7,20,IN,PEG-5 ethylhexanoate,1726669
7,20,IN,pentosan polysulfate,155046
7,20,IN,Quercus alba extract,1312383
7,20,IN,radium Ra-223 cation,1745075
7,20,IN,skullcap preparation,262263
7,20,IN,tricalcium phosphate,47628
7,20,IN,vanilla bean extract,2275721
7,20,MIN,benzocaine / menthol,466426
7,20,MIN,diosmin / hesperidin,1009064
7,20,MIN,glutamine / tyrosine,1006942
7,20,MIN,glycerin / lidocaine,1602012
7,20,MIN,lanolin / petrolatum,314705
7,20,BN,Cortisporin Ointment,92267
7,20,BN,Fluor a Day Chewable,1098475
7,20,BN,Monistat Itch Relief,1190613
7,20,BN,Pediaclear Childrens,2179642
7,20,BN,Selsun Blue Naturals,1299649
7,20,BN,Soothe & Cool Powder,1039066
7,20,BN,Sudafed Sinus & Pain,880900
7,20,BN,Tylenol with Codeine,220586
7,19,IN,.delta.-decalactone,2371703
7,19,IN,2-butylaminoethanol,2373963
7,19,IN,apple cider vinegar,360262
7,19,IN,arachidyl glucoside,1368132
7,19,IN,biosaccharide gum-1,1424360
7,19,IN,brentuximab vedotin,1147320
7,19,IN,cetostearyl alcohol,1307840
7,19,IN,citronellyl acetate,2056062
7,19,IN,dexchlorpheniramine,22697
7,19,IN,dihydroergocristine,3416
7,19,IN,Fe heme polypeptide,284110
7,19,IN,ferric oxide yellow,1305582
7,19,IN,ginseng preparation,325526
7,19,IN,hydrochlorothiazide,5487
7,19,IN,isopropyl palmitate,1311179
7,19,IN,Korean ginseng root,260038
7,19,IN,lanthanum carbonate,234416
7,19,IN,magnesium glycinate,476818
7,19,IN,magnesium hydroxide,6581
7,19,IN,"magnesium, chelated",215976
7,19,IN,medroxyprogesterone,6691
7,19,IN,methyl-alpha-ionone,1999321
7,19,IN,monomethyl fumarate,1546433
7,19,IN,monostearyl citrate,1368188
7,19,IN,orange peel extract,1370778
7,19,IN,parathyroid hormone,1427222
7,19,IN,peg-150 disetearate,1305728
7,19,IN,phosphoramidic acid,1312381
7,19,IN,polawax polysorbate,1425089
7,19,IN,potassium hydroxide,34311
7,19,IN,potassium phosphate,34322
7,19,IN,propylene carbonate,1363696
7,19,IN,rhubarb preparation,91266
7,19,IN,"sucrose, 6-stearate",1942263
7,19,MIN,aspirin / oxycodone,214256
7,19,MIN,benzocaine / phenol,466593
7,19,MIN,bromelains / papain,1007352
7,19,MIN,lactate / pramoxine,1007266
7,19,MIN,lidocaine / menthol,1008818
7,19,MIN,lutein / zeaxanthin,1008634
7,19,MIN,niacin / pantethine,2001485
7,19,BN,BC Original Formula,1247398
7,19,BN,Colace w/Sennosides,1872915
7,19,BN,Erythrocin Stearate,750836
7,19,BN,Luden's Dual Relief,2056064
7,19,BN,Nupro Chlorhexidine,1869717
7,19,BN,Penlac Nail Lacquer,262135
7,19,BN,Percogesic Backache,1233713
7,19,BN,Preparation H Cream,966772
7,19,BN,Tarsum Reformulated,1997157
7,18,IN,"1,1-difluoroethane",1305515
7,18,IN,acetylated lanolin,1789515
7,18,IN,activated charcoal,272
7,18,IN,"albumin,aggregated",317176
7,18,IN,aluminum hydroxide,612
7,18,IN,aluminum phosphate,17618
7,18,IN,anise seed extract,1309292
7,18,IN,apricot kernel oil,1318515
7,18,IN,Bacillus coagulans,1310844
7,18,IN,baloxavir marboxil,2099995
7,18,IN,calaspargase pegol,2121416
7,18,IN,calcium saccharate,236693
7,18,IN,certolizumab pegol,709271
7,18,IN,cetearyl glucoside,1425219
7,18,IN,"cinnamon oil, leaf",1309227
7,18,IN,cucumber fruit oil,1306145
7,18,IN,dehydroacetic acid,1312367
7,18,IN,dexbrompheniramine,22696
7,18,IN,dichloralphenazone,22892
7,18,IN,dihydroergocornine,3415
7,18,IN,dimethyl lauramine,1313743
7,18,IN,interferon beta-1a,75917
7,18,IN,isocetyl palmitate,1939383
7,18,IN,isopropyl stearate,1312620
7,18,IN,isostearyl alcohol,1362928
7,18,IN,magnesium chloride,6579
7,18,IN,Malabar plum juice,2170606
7,18,IN,manganese chloride,29261
7,18,IN,monomethyl adipate,2287551
7,18,IN,pegoxol 7 stearate,1367127
7,18,IN,phenoxyisopropanol,1313723
7,18,IN,piperonyl butoxide,8345
7,18,IN,potassium chlorate,59203
7,18,IN,potassium chloride,8591
7,18,IN,"potassium,chelated",259277
7,18,IN,retinyl propionate,1356759
7,18,IN,silver preparation,9785
7,18,IN,spike lavender oil,237023
7,18,IN,tetrahydrolinalool,2373947
7,18,IN,tetrahydropiperine,1661433
7,18,IN,trichlormethiazide,10772
7,18,MIN,aspirin / caffeine,214250
7,18,MIN,choline / inositol,1007843
7,18,BN,ACT Fluoride Rinse,214916
7,18,BN,Celestone Soluspan,47847
7,18,BN,Diabetic Tussin EX,992209
7,18,BN,Mi-Acid Gas Relief,603285
7,18,BN,Pedia-Lax Chewable,1088240
7,18,BN,Zicam Sinus Relief,405409
7,17,IN,acetylglucosamine,1362871
7,17,IN,aluminum chloride,46241
7,17,IN,ammonium chloride,712
7,17,IN,asafetida extract,319779
7,17,IN,beets preparation,319826
7,17,IN,bitter orange oil,1314580
7,17,IN,broccoli seed oil,1659203
7,17,IN,calcium ascorbate,142407
7,17,IN,calcium carbonate,1897
7,17,IN,calcium gluconate,1908
7,17,IN,calcium threonate,273888
7,17,IN,cetearyl behenate,1312545
7,17,IN,cetyl ricinoleate,1364381
7,17,IN,chenodeoxycholate,42588
7,17,IN,clove preparation,1364295
7,17,IN,dextroamphetamine,3288
7,17,IN,dihydroergotamine,3418
7,17,IN,dimethylacetamide,1368874
7,17,IN,efmoroctocog alfa,1543095
7,17,IN,ethyl isovalerate,1314357
7,17,IN,ethyl macadamiate,1314358
7,17,IN,ferrous gluconate,24942
7,17,IN,gamma-nonalactone,1659905
7,17,IN,gamma-octalactone,2043769
7,17,IN,heavy mineral oil,258439
7,17,IN,honey preparation,285279
7,17,IN,indocyanine green,5775
7,17,IN,iodine povacrylex,692863
7,17,IN,isocetyl stearate,1313240
7,17,IN,isopropyl acetate,1599636
7,17,IN,kojic dipalmitate,1314207
7,17,IN,lithium carbonate,42351
7,17,IN,magnesium citrate,52356
7,17,IN,magnesium lactate,214688
7,17,IN,magnesium nitrate,1362814
7,17,IN,magnesium sulfate,6585
7,17,IN,manganese sulfate,29268
7,17,IN,meclofenamic acid,6678
7,17,IN,orthosilicic acid,1650612
7,17,IN,PEG-6 isostearate,1366669
7,17,IN,PEG-8 ricinoleate,1313258
7,17,IN,pentetate calcium,1369590
7,17,IN,potassium bromide,34299
7,17,IN,potassium citrate,54993
7,17,IN,potassium lactate,314797
7,17,IN,potassium nitrate,34316
7,17,IN,potassium sorbate,8606
7,17,IN,potassium sulfate,34323
7,17,IN,Rosa moschata oil,1305662
7,17,IN,stannous fluoride,10030
7,17,IN,sucrose palmitate,1367150
7,17,IN,triethylene amine,2383536
7,17,IN,triisopropylamine,2373440
7,17,IN,trimethobenzamide,38685
7,17,IN,vestronidase alfa,1989819
7,17,MIN,inositol / niacin,1007270
7,17,BN,DentiCare Neutral,991004
7,17,BN,Depo-testosterone,48877
7,17,BN,Elon Dual Defense,693930
7,16,IN,aluminum sulfate,17621
7,16,IN,ammonium sulfate,1362695
7,16,IN,antithrombin III,1009
7,16,IN,arsenic trioxide,18330
7,16,IN,calcium alginate,47610
7,16,IN,calcium fluoride,1905
7,16,IN,calcium peroxide,1426443
7,16,IN,calcium silicate,1311526
7,16,IN,calcium stearate,47633
7,16,IN,cetearyl olivate,1435858
7,16,IN,chlordiazepoxide,2356
7,16,IN,chlorine dioxide,20799
7,16,IN,darbepoetin alfa,283838
7,16,IN,decylamine oxide,1494854
7,16,IN,diisopropylamine,1362925
7,16,IN,eosine yellowish,1310593
7,16,IN,ferrous fumarate,24941
7,16,IN,grapefruit juice,1431224
7,16,IN,ingenol mebutate,1242806
7,16,IN,insulin isophane,1605101
7,16,IN,iobenguane I-123,1426748
7,16,IN,iobenguane I-131,2053281
7,16,IN,iodide ion I-123,1361657
7,16,IN,iodide ion I-131,1546415
7,16,IN,isodecyl laurate,1441186
7,16,IN,liquid petroleum,1426663
7,16,IN,lisdexamfetamine,700810
7,16,IN,magnesium cation,1426853
7,16,IN,oats preparation,285251
7,16,IN,obeticholic acid,1798288
7,16,IN,oil of patchouli,1309372
7,16,IN,pear preparation,1367125
7,16,IN,pentadecalactone,1312715
7,16,IN,quinoline yellow,1305564
7,16,IN,selenium sulfide,36345
7,16,IN,sodium ascorbate,267366
7,16,IN,sodium bisulfite,36679
7,16,IN,sodium carbonate,36685
7,16,IN,sodium gentisate,2053265
7,16,IN,sodium gluconate,56476
7,16,IN,sodium perborate,36702
7,16,IN,sorbitan olivate,1309248
7,16,IN,sulfadimethoxine,10172
7,16,IN,sulfamethoxazole,10180
7,16,IN,tisagenlecleucel,1986438
7,16,IN,trichloroacetate,618564
7,16,IN,ultramarine blue,1311650
7,16,IN,ursodeoxycholate,62427
7,16,IN,wine grape juice,1429968
7,16,BN,Imodium Advanced,217717
7,16,BN,Pedia-Lax Liquid,1088246
7,16,BN,Pediaclear Cough,2200118
7,15,IN,4-aminobenzoate,618974
7,15,IN,agalsidase beta,338817
7,15,IN,aluminum cation,1546162
7,15,IN,bicarbonate ion,1546277
7,15,IN,calcium acetate,214342
7,15,IN,calenduloside E,1428039
7,15,IN,dexmedetomidine,48937
7,15,IN,diatrizoic acid,1546223
7,15,IN,edetate calcium,1368950
7,15,IN,elosulfase alfa,1489914
7,15,IN,eslicarbazepine,1482502
7,15,IN,ethylenediamine,4158
7,15,IN,fluorometholone,4491
7,15,IN,galactoarabinan,1425353
7,15,IN,glucose oxidase,1427073
7,15,IN,iothalamic acid,1546451
7,15,IN,isoamyl acetate,1368172
7,15,IN,isoamyl cocoate,1607311
7,15,IN,isoamyl laurate,1313238
7,15,IN,lactoperoxidase,1310514
7,15,IN,magnesium oxide,6582
7,15,IN,pineapple juice,1799149
7,15,IN,pseudoephedrine,8896
7,15,IN,sebelipase alfa,1726975
7,15,IN,silicon dioxide,9771
7,15,IN,sodium behenate,2000918
7,15,IN,sodium fluoride,9873
7,15,IN,sodium selenate,36717
7,15,IN,sodium silicate,1363697
7,15,IN,sucrose cocoate,1370728
7,15,IN,thiosulfate ion,1546411
7,15,IN,tomato seed oil,1431285
7,15,IN,triethanolamine,38623
7,15,IN,trifluoperazine,10800
7,15,BN,Freamine III 10,1014428
7,15,BN,Isopto Alkaline,217815
7,15,BN,Isopto Atropine,92995
7,15,BN,Osteo-Poretical,864666
7,14,IN,aluminum oxide,615
7,14,IN,aminometradine,1440266
7,14,IN,aminopentamide,1006397
7,14,IN,angiotensin II,1999003
7,14,IN,cocamine oxide,1306947
7,14,IN,desoximetasone,3255
7,14,IN,diethanolamine,1362911
7,14,IN,ethiodized oil,4125
7,14,IN,levocetirizine,356887
7,14,IN,levoleucovorin,877015
7,14,IN,meadowfoam oil,1309256
7,14,IN,selenious acid,36344
7,14,IN,sodium acetate,56443
7,14,BN,Ocuvite Lutein,352845
7,13,IN,abaloparatide,1921069
7,13,IN,acetazolamide,167
7,13,IN,afamelanotide,2262250
7,13,IN,efinaconazole,1539753
7,13,IN,elapegademase,2059219
7,13,IN,ergothioneine,1314350
7,13,IN,isavuconazole,1720882
7,13,IN,macadamia oil,1307956
7,13,IN,sodium iodide,9884
7,13,IN,ubidecarenone,21406
7,12,IN,asiaticoside,18405
6,42,IN,hydroxypropyl guar (2500-4500 MPA.S at 1%),1361655
6,36,IN,poly(methyl methacrylate; 450000 MW),1433496
6,31,IN,"2,2,4,4,6,8,8-heptamethylnonane",1362933
6,31,IN,PPG-1-PEG-9 lauryl glycol ether,1489919
6,30,IN,polyquaternium-11 (1000000 MW),1426654
6,30,IN,polyquaternium-28 (1100000 MW),1426914
6,29,IN,polyquaternium-69 (350000 MW),2268049
6,28,IN,ceteareth-60 myristyl glycol,2049987
6,28,IN,PEG-10 dimethicone (600 CST),1368157
6,28,IN,PEG-12 dimethicone (300 CST),1367152
6,28,IN,polyisobutylene (1100000 MW),1426412
6,28,IN,PPG-3 benzyl ether myristate,1314314
6,27,IN,2-hydroxyethyl methacrylate,1362692
6,27,IN,bald cypress pollen extract,995747
6,27,IN,cherry birch pollen extract,852144
6,27,IN,ethyl methylphenylglycidate,1546209
6,27,IN,glycereth-7 trimethyl ether,1371446
6,27,IN,PEG-12 glyceryl dimyristate,1307096
6,27,IN,polyisobutylene (400000 MW),1664621
6,27,IN,polyisobutylene (800000 MW),1374805
6,27,IN,polyquaternium-6 (15000 MW),1373446
6,27,IN,PPG-2 hydroxyethyl cocamide,1421437
6,27,IN,PPG-20 methyl glucose ether,1368183
6,27,MIN,glycerin / propylene glycol,689436
6,26,IN,"1-butanol, 4-(ethenyloxy)-",2289429
6,26,IN,3-hexyloxypropylene glycol,2059295
6,26,IN,"citronellyl nitrile, (+/-)",2388134
6,26,IN,di-PPG-2 myreth-10 adipate,1426159
6,26,IN,ethylcellulose (100 MPA S),1305739
6,26,IN,Glycyrrhiza glabra extract,1370435
6,26,IN,polyisobutylene (35000 MW),1314206
6,26,IN,polyisobutylene (55000 MW),1925580
6,26,IN,polyisobutylene (75000 MW),1312723
6,26,MIN,polymyxin B / trimethoprim,219314
6,25,IN,"2,3 di-o-methyl-d-glucose",2372920
6,25,IN,ethylcellulose (10 MPA.S),1313704
6,25,IN,ethylcellulose (20 MPA.S),1313697
6,25,IN,ethylcellulose (45 MPA.S),1649449
6,25,IN,ethylcellulose (50 MPA.S),1739984
6,25,IN,gray birch pollen extract,852178
6,25,IN,PEG-120 glyceryl stearate,1739983
6,25,IN,PEG-PPG-18-18-dimethicone,1426610
6,25,IN,PEG-PPG-20-15 dimethicone,1426939
6,25,IN,polyethyelene glycol 7000,1309368
6,25,IN,polyisobutylene (1000 MW),1368895
6,25,IN,polyisobutylene (1300 MW),1426426
6,25,IN,salt grass pollen extract,852329
6,25,MIN,dextran 70 / hypromellose,687306
6,24,IN,1-methyl-2-pyrrolidinone,1305552
6,24,IN,"3-hexenyl acetate, (3Z)-",1426376
6,24,IN,4-tert-butylcyclohexanol,1373206
6,24,IN,beach strawberry extract,1306191
6,24,IN,C18-36 acid triglyceride,1426385
6,24,IN,Chondrus crispus extract,1311477
6,24,IN,dimethyl benzyl carbinol,2289010
6,24,IN,ethylcellulose (4 MPA.S),1313698
6,24,IN,ethylcellulose (7 MPA.S),1312575
6,24,IN,FD&C red no. 4 free acid,1999761
6,24,IN,hackberry pollen extract,852324
6,24,IN,high fructose corn syrup,1310511
6,24,IN,peg-10 glyceryl stearate,1426935
6,24,IN,PEG-15 glyceryl stearate,1363611
6,24,IN,peg-20 glyceryl stearate,1309365
6,24,IN,PEG-60 almond glycerides,1363618
6,24,IN,PEG-PPG-20-6 dimethicone,1426780
6,24,IN,PEG:PPG-4-12:dimethicone,1366993
6,24,IN,polyglyceryl-10 stearate,1312395
6,24,IN,polyglyceryl-2 palmitate,2384782
6,24,MIN,bacitracin / polymyxin B,645555
6,24,BN,Wal-Som Maximum Strength,1090453
6,23,IN,"(1,1-dimethylethyl)urea",2262004
6,23,IN,2-bromo-2-methylpropane,2387544
6,23,IN,2-carboxyethyl acrylate,2286249
6,23,IN,"beta-citronellol, (+-)-",1424650
6,23,IN,dimethiconol (41 MPA.S),1363579
6,23,IN,ethyl-p-hydroxybenzoate,1362892
6,23,IN,glycerol phenylbutyrate,1368451
6,23,IN,glyceryl 1-undecylenate,1607316
6,23,IN,hydroxymethyl cellulose,1363606
6,23,IN,mulberry pollen extract,899593
6,23,IN,PEG-20 glyceryl laurate,2002789
6,23,IN,PEG-30 glyceryl cocoate,2386217
6,23,IN,PEG-30 glyceryl laurate,2002790
6,23,IN,polyglyceryl-2-stearate,1922746
6,23,IN,saltbush pollen extract,897316
6,23,IN,stearyl glycyrrhetinate,1356147
6,23,IN,thallous chloride Tl201,91588
6,23,BN,Dialyvite 800 with Zinc,404993
6,23,BN,Pepto-Bismol Children's,701389
6,22,IN,"BCG, live, Tice strain",221050
6,22,IN,"beta-citronellol, (R)-",1310495
6,22,IN,"beta-citronellol, (S)-",2050062
6,22,IN,egg yolk phospholipids,314605
6,22,IN,hydroxypropylcellulose,27291
6,22,IN,PEG-15 hydroxystearate,1807443
6,22,IN,PEG-7 glyceryl cocoate,1307098
6,22,IN,phenylethyl resorcinol,1313724
6,22,IN,polyglyceryl-10 oleate,1356767
6,22,IN,polyglyceryl-3 laurate,1490690
6,22,IN,polyoxyl 35 castor oil,1309246
6,22,IN,polyoxyl 40 castor oil,1309216
6,22,IN,strontium cation SR-89,2280602
6,22,IN,thallous cation TL-201,1546370
6,22,IN,white mulberry extract,1307721
6,22,MIN,melatonin / tryptophan,1094140
6,22,BN,Chloraseptic Max Spray,1087938
6,21,IN,allyl pentaerythritol,2003177
6,21,IN,"alpha-bisabolol, (+)-",1487162
6,21,IN,bitter fennel extract,1372008
6,21,IN,butyloctyl salicylate,1306948
6,21,IN,caprylhydroxamic acid,1307145
6,21,IN,cetyl dimethicone 150,1442998
6,21,IN,corn oil PEG-6 esters,1790130
6,21,IN,lanthanum cation (3+),1546443
6,21,IN,methylsulfonylmethane,23247
6,21,IN,nettle pollen extract,852046
6,21,IN,polyglyceryl-3 oleate,1370731
6,21,IN,privet pollen extract,852622
6,21,IN,von Willebrand factor,11274
6,21,MIN,fibrinogen / thrombin,389190
6,21,MIN,glyburide / metformin,285129
6,21,MIN,ivermectin / pyrantel,1007808
6,21,BN,Correct (New Formula),216229
6,21,BN,Dramamine Less Drowsy,827176
6,21,BN,Pamprin Cramp Formula,1052442
6,21,BN,Pernox Scrub Cleanser,1086306
6,21,BN,Red Cross Canker Sore,1489065
6,20,IN,1-myristylpicolinium,1425941
6,20,IN,7-dehydrocholesterol,1362616
6,20,IN,"ABCB4 protein, human",2117853
6,20,IN,aspen pollen extract,852339
6,20,IN,beech pollen extract,852419
6,20,IN,burdock root extract,236238
6,20,IN,caprylyl trisiloxane,1363431
6,20,IN,carboxypolymethylene,20298
6,20,IN,cetyl dimethicone 25,1373353
6,20,IN,cetyl dimethicone 45,1491002
6,20,IN,chicory root extract,1371300
6,20,IN,comfrey leaf extract,1318235
6,20,IN,comfrey root extract,1343346
6,20,IN,dicaprylyl carbonate,1372926
6,20,IN,duck feather extract,892851
6,20,IN,ethylhexyl palmitate,1426380
6,20,IN,ferric pyrophosphate,1607976
6,20,IN,frankincense extract,1311479
6,20,IN,glycereth-17 cocoate,1312391
6,20,IN,glyceryl stearate SE,1364379
6,20,IN,"herpesvirus 1, human",1316105
6,20,IN,hydroxylated lanolin,1356701
6,20,IN,iron-dextran complex,5992
6,20,IN,methylbenzyl acetate,1427219
6,20,IN,microcrystalline wax,1368704
6,20,IN,N-caproylsphingosine,1603859
6,20,IN,p-hydroxyamphetamine,7839
6,20,IN,pecan pollen extract,852272
6,20,IN,polyoxyl 40 stearate,1426432
6,20,IN,saw palmetto extract,236344
6,20,IN,soybean germ extract,1370779
6,20,IN,Trichophyton antigen,465118
6,20,IN,wheat pollen extract,867361
6,20,MIN,glycolate / pyruvate,1008570
6,20,MIN,menthol / zinc oxide,794809
6,20,BN,Caltrate Gummy Bites,1244021
6,20,BN,N Ice with Vitamin C,218556
6,20,BN,Tums with Gas Relief,2000680
6,20,BN,Wal-Som (doxylamine),1746506
6,19,IN,ethylene brassylate,1314363
6,19,IN,ethylhexyl stearate,1369682
6,19,IN,glucose-6-phosphate,1541246
6,19,IN,glucosyl hesperidin,1433192
6,19,IN,glycereth-2 cocoate,1305748
6,19,IN,glyceryl distearate,1311690
6,19,IN,heptyl undecylenate,1307091
6,19,IN,interferon gamma-1b,5882
6,19,IN,isopropyl myristate,27985
6,19,IN,lentil seed extract,1426921
6,19,IN,methyl anthranilate,29742
6,19,IN,methyl trimethicone,1311614
6,19,IN,meyer lemon extract,2270943
6,19,IN,omega-3 fatty acids,4301
6,19,IN,phenyl trimethicone,1310585
6,19,IN,polyoxyl 8 stearate,1367133
